FWU00X00000080M83,2012,A01,184,False
FWU00X00000080M83,2011,A01,183,False
FWU00X00000080S38,2012,A01,65,False
FWU00X00000080S38,2011,A01,44,False
FWU00X00000080S39,2012,A01,161,False
FWU00X00000080S39,2011,A01,155,False
FWU00X00000080S18,2012,A01,115,False
FWU00X00000080S18,2011,A01,125,False
FWU00X00000080S36,2012,A01,126,False
FWU00X00000080S36,2011,A01,134,False
FWU00X00000080S19,2012,A01,97,False
FWU00X00000080S19,2011,A01,93,False
FWU00X00000080S37,2012,A01,146,False
FWU00X00000080S37,2011,A01,148,False
FWU00X00000080S16,2012,A01,19,False
FWU00X00000080S16,2011,A01,37,False
FWU00X00000080S34,2012,A01,92,False
FWU00X00000080S34,2011,A01,99,False
FWU00X00000080S17,2012,A01,146,False
FWU00X00000080S17,2011,A01,177,False
FWU00X00000080S35,2012,A01,39,False
FWU00X00000080S35,2011,A01,52,False
FWU00X00000080S32,2012,A01,42,False
FWU00X00000080S32,2011,A01,38,False
FWU00X00000080S33,2012,A01,14,False
FWU00X00000080S33,2011,A01,9,False
FWU00X00000080S30,2012,A01,34,False
FWU00X00000080S30,2011,A01,49,False
FWU00X00000080S31,2012,A01,48,False
FWU00X00000080S31,2011,A01,39,False
FWU00X00000080S23,2012,A01,19,False
FWU00X00000080S23,2011,A01,26,False
FWU00X00000080S24,2012,A01,72,False
FWU00X00000080S24,2011,A01,71,False
FWU00X00000080S25,2012,A01,44,False
FWU00X00000080S25,2011,A01,68,False
FWU00X00000080S26,2012,A01,137,False
FWU00X00000080S26,2011,A01,141,False
FWU00X00000080S27,2012,A01,70,False
FWU00X00000080S27,2011,A01,60,False
FWU00X00000080S28,2012,A01,63,False
FWU00X00000080S28,2011,A01,63,False
FWU00X00000080S29,2012,A01,88,False
FWU00X00000080S29,2011,A01,132,False
FWU00X00000080S20,2012,A01,76,False
FWU00X00000080S20,2011,A01,78,False
FWU00X00000080S21,2012,A01,91,False
FWU00X00000080S21,2011,A01,93,False
FWU00X00000080S22,2012,A01,116,False
FWU00X00000080S22,2011,A01,111,False
FWU00X00000080S40,2012,A01,97,False
FWU00X00000080S40,2011,A01,86,False
FWU00X00000081M80,2012,A01,89,False
FWU00X00000081M80,2011,A01,106,False
FWU00X00000080S51,2012,A01,149,False
FWU00X00000080S51,2011,A01,127,False
FWU00X00000080S50,2012,A01,11,False
FWU00X00000080S50,2011,A01,8,False
FWU00X00000080S55,2012,A01,114,False
FWU00X00000080S55,2011,A01,89,False
FWU00X00000080S54,2012,A01,49,False
FWU00X00000080S54,2011,A01,43,False
FWU00X00000080S53,2012,A01,67,False
FWU00X00000080S53,2011,A01,60,False
FWU00X00000080S56,2012,A01,35,False
FWU00X00000080S56,2011,A01,32,False
FWU00X00000081M79,2012,A01,82,False
FWU00X00000081M79,2011,A01,98,False
FWU00X00000081M78,2012,A01,54,False
FWU00X00000081M78,2011,A01,38,False
FWU00X00000081M73,2012,A01,71,False
FWU00X00000081M73,2011,A01,88,False
FWU00X00000081M76,2012,A01,53,False
FWU00X00000081M76,2011,A01,76,False
FWU00X00000081M70,2012,A01,37,False
FWU00X00000081M70,2011,A01,37,False
FWU00X00000081M72,2012,A01,15,False
FWU00X00000081M72,2011,A01,39,False
FWU00X00000080S49,2012,A01,39,False
FWU00X00000080S49,2011,A01,39,False
FWU00X00000080S45,2012,A01,63,False
FWU00X00000080S45,2011,A01,81,False
FWU00X00000080S46,2012,A01,31,False
FWU00X00000080S46,2011,A01,31,False
FWU00X00000080S47,2012,A01,101,False
FWU00X00000080S47,2011,A01,120,False
FWU00X00000080S66,2011,A01,3,False
FWU00X00000080S48,2012,A01,536,False
FWU00X00000080S48,2011,A01,433,False
FWU00X00000080S41,2012,A01,43,False
FWU00X00000080S41,2011,A01,58,False
FWU00X00000080S68,2012,A01,76,False
FWU00X00000080S68,2011,A01,72,False
FWU00X00000080S42,2012,A01,194,False
FWU00X00000080S42,2011,A01,186,False
FWU00X00000080S43,2012,A01,38,False
FWU00X00000080S43,2011,A01,33,False
FWU00X00000080S44,2012,A01,8,False
FWU00X00000080S44,2011,A01,7,False
FWU00X00000080S69,2012,A01,202,False
FWU00X00000080S69,2011,A01,206,False
FWU00X00000081M84,2012,A01,66,False
FWU00X00000081M84,2011,A01,60,False
FWU00X00000081M83,2012,A01,169,False
FWU00X00000081M83,2011,A01,156,False
FWU00X00000081M81,2012,A01,60,False
FWU00X00000081M81,2011,A01,54,False
FWU00X00000081S19,2012,A01,96,False
FWU00X00000081S19,2011,A01,83,False
FWU00X00000081S18,2012,A01,107,False
FWU00X00000081S18,2011,A01,116,False
FWU00X00000081S17,2012,A01,131,False
FWU00X00000081S17,2011,A01,161,False
FWU00X00000081S16,2012,A01,17,False
FWU00X00000081S16,2011,A01,36,False
FWU00X00000081S15,2012,A01,16,False
FWU00X00000081S15,2011,A01,23,False
FWU00X00000081S13,2012,A01,92,False
FWU00X00000081S13,2011,A01,95,False
FWU00X00000081S12,2012,A01,196,False
FWU00X00000081S12,2011,A01,204,False
FWU00X00000081S11,2012,A01,8,False
FWU00X00000081S11,2011,A01,8,False
FWU00X00000081S10,2012,A01,12,False
FWU00X00000081S10,2011,A01,8,False
FWU00X00000081M93,2012,A01,59,False
FWU00X00000081M93,2011,A01,54,False
FWU00X00000081N00,2012,A01,4175,False
FWU00X00000081N00,2011,A01,4188,False
FWU00X00000081S06,2012,A01,332,False
FWU00X00000081S06,2011,A01,336,False
FWU00X00000081S09,2012,A01,27,False
FWU00X00000081S09,2011,A01,30,False
FWU00X00000081S08,2012,A01,69,False
FWU00X00000081S08,2011,A01,82,False
FWU00X00000081S20,2012,A01,68,False
FWU00X00000081S20,2011,A01,75,False
FWU00X00000081S02,2012,A01,26,False
FWU00X00000081S02,2011,A01,35,False
FWU00X00000081S21,2012,A01,81,False
FWU00X00000081S21,2011,A01,88,False
FWU00X00000081S05,2012,A01,60,False
FWU00X00000081S05,2011,A01,80,False
FWU00X00000081S22,2012,A01,105,False
FWU00X00000081S22,2011,A01,99,False
FWU00X00000081S04,2012,A01,53,False
FWU00X00000081S04,2011,A01,54,False
FWU00X00000081M89,2012,A01,37,False
FWU00X00000081M89,2011,A01,33,False
FWU00X00000081S01,2012,A01,74,False
FWU00X00000081S01,2011,A01,65,False
FWU00X00000081S30,2012,A01,31,False
FWU00X00000081S30,2011,A01,46,False
FWU00X00000081S33,2012,A01,12,False
FWU00X00000081S33,2011,A01,9,False
FWU00X00000081S34,2012,A01,86,False
FWU00X00000081S34,2011,A01,88,False
FWU00X00000081S31,2012,A01,42,False
FWU00X00000081S31,2011,A01,34,False
FWU00X00000081S32,2012,A01,39,False
FWU00X00000081S32,2011,A01,34,False
FWU00X00000081S37,2012,A01,124,False
FWU00X00000081S37,2011,A01,132,False
FWU00X00000081S38,2012,A01,63,False
FWU00X00000081S38,2011,A01,41,False
FWU00X00000081S35,2012,A01,35,False
FWU00X00000081S35,2011,A01,49,False
FWU00X00000081S36,2012,A01,107,False
FWU00X00000081S36,2011,A01,113,False
FWU00X00000081S39,2012,A01,148,False
FWU00X00000081S39,2011,A01,143,False
FWU00X00000081S42,2012,A01,178,False
FWU00X00000081S42,2011,A01,174,False
FWU00X00000081S43,2012,A01,30,False
FWU00X00000081S43,2011,A01,24,False
FWU00X00000081S44,2012,A01,7,False
FWU00X00000081S44,2011,A01,7,False
FWU00X00000081S45,2012,A01,60,False
FWU00X00000081S45,2011,A01,70,False
FWU00X00000081S40,2012,A01,91,False
FWU00X00000081S40,2011,A01,78,False
FWU00X00000081S23,2012,A01,18,False
FWU00X00000081S23,2011,A01,21,False
FWU00X00000081S41,2012,A01,40,False
FWU00X00000081S41,2011,A01,52,False
FWU00X00000081S24,2012,A01,64,False
FWU00X00000081S24,2011,A01,63,False
FWU00X00000081S25,2012,A01,33,False
FWU00X00000081S25,2011,A01,61,False
FWU00X00000081S26,2012,A01,126,False
FWU00X00000081S26,2011,A01,127,False
FWU00X00000081S27,2012,A01,67,False
FWU00X00000081S27,2011,A01,56,False
FWU00X00000081S28,2012,A01,61,False
FWU00X00000081S28,2011,A01,52,False
FWU00X00000081S46,2012,A01,26,False
FWU00X00000081S46,2011,A01,22,False
FWU00X00000081S29,2012,A01,82,False
FWU00X00000081S29,2011,A01,118,False
FWU00X00000081S47,2012,A01,93,False
FWU00X00000081S47,2011,A01,107,False
FWU00X00000086M78,2012,A01,3,False
FWU00X00000086M93,2012,A01,3,False
FWU00X00000086M93,2011,A01,4,False
FWU00X00000086M76,2011,A01,1,False
FWU00X00000086M73,2011,A01,1,False
FWU00X00000086S01,2012,A01,7,False
FWU00X00000086S01,2011,A01,3,False
FWU00X00000081S55,2012,A01,106,False
FWU00X00000081S55,2011,A01,81,False
FWU00X00000081S56,2012,A01,32,False
FWU00X00000081S56,2011,A01,31,False
FWU00X00000081S53,2012,A01,61,False
FWU00X00000081S53,2011,A01,48,False
FWU00X00000081S54,2012,A01,40,False
FWU00X00000081S54,2011,A01,38,False
FWU00X00000081S51,2012,A01,131,False
FWU00X00000081S51,2011,A01,107,False
FWU00X00000081S50,2012,A01,11,False
FWU00X00000081S50,2011,A01,7,False
FWU00X00000081S69,2012,A01,176,False
FWU00X00000081S69,2011,A01,174,False
FWU00X00000081S68,2012,A01,69,False
FWU00X00000081S68,2011,A01,61,False
FWU00X00000086M83,2011,A01,3,False
FWU00X00000086M84,2012,A01,1,False
FWU00X00000086M84,2011,A01,1,False
FWU00X00000086M81,2012,A01,1,False
FWU00X00000086N00,2012,A01,104,False
FWU00X00000086N00,2011,A01,98,False
FWU00X00000086M89,2012,A01,1,False
FWU00X00000081S48,2012,A01,490,False
FWU00X00000081S48,2011,A01,401,False
FWU00X00000081S49,2012,A01,32,False
FWU00X00000081S49,2011,A01,37,False
FWU00X00000086S29,2011,A01,4,False
FWU00X00000086S04,2011,A01,4,False
FWU00X00000086S22,2012,A01,3,False
FWU00X00000086S06,2012,A01,22,False
FWU00X00000086S06,2011,A01,20,False
FWU00X00000086S26,2012,A01,4,False
FWU00X00000086S02,2012,A01,4,False
FWU00X00000086S02,2011,A01,3,False
FWU00X00000086S19,2011,A01,2,False
FWU00X00000086S12,2012,A01,5,False
FWU00X00000086S12,2011,A01,1,False
FWU00X00000086S11,2012,A01,1,False
FWU00X00000086S10,2012,A01,1,False
FWU00X00000086S17,2011,A01,1,False
FWU00X00000086S15,2011,A01,2,False
FWU00X00000086S47,2011,A01,2,False
FWU00X00000086S48,2012,A01,7,False
FWU00X00000086S48,2011,A01,7,False
FWU00X00000086S43,2012,A01,1,False
FWU00X00000086S46,2012,A01,5,False
FWU00X00000086S30,2011,A01,1,False
FWU00X00000086S51,2012,A01,7,False
FWU00X00000086S51,2011,A01,8,False
FWU00X00000086S53,2012,A01,3,False
FWU00X00000086S53,2011,A01,6,False
FWU00X00000086S38,2012,A01,1,False
FWU00X00000086S36,2011,A01,4,False
FWU00X00000086S54,2011,A01,2,False
FWU00X00000086S37,2012,A01,6,False
FWU00X00000086S37,2011,A01,3,False
FWU00X00000086S34,2011,A01,1,False
FWU00X00000086S42,2011,A01,2,False
FWU00X00000087S05,2012,A01,2,False
FWU00X00000087S05,2011,A01,7,False
FWU00X00000087S04,2011,A01,6,False
FWU00X00000087S06,2012,A01,4,False
FWU00X00000087S06,2011,A01,8,False
FWU00X00000086S69,2011,A01,4,False
FWU00X00000087S01,2012,A01,1,False
FWU00X00000087S01,2011,A01,2,False
FWU00X00000087M83,2012,A01,3,False
FWU00X00000087M84,2012,A01,1,False
FWU00X00000087M89,2011,A01,1,False
FWU00X00000087S09,2012,A01,1,False
FWU00X00000087S09,2011,A01,2,False
FWU00X00000087S08,2011,A01,1,False
FWU00X00000087N00,2012,A01,90,False
FWU00X00000087N00,2011,A01,108,False
FWU00X00000087S10,2011,A01,1,False
FWU00X00000087M70,2011,A01,2,False
FWU00X00000087M73,2011,A01,3,False
FWU00X00000087M72,2011,A01,1,False
FWU00X00000087S23,2011,A01,4,False
FWU00X00000087S22,2012,A01,1,False
FWU00X00000087S22,2011,A01,4,False
FWU00X00000087S25,2011,A01,2,False
FWU00X00000087S24,2011,A01,2,False
FWU00X00000087S26,2011,A01,3,False
FWU00X00000087S29,2012,A01,1,False
FWU00X00000087S29,2011,A01,4,False
FWU00X00000087S31,2012,A01,2,False
FWU00X00000087S18,2012,A01,3,False
FWU00X00000087S18,2011,A01,4,False
FWU00X00000087S36,2012,A01,5,False
FWU00X00000087S36,2011,A01,8,False
FWU00X00000087S17,2012,A01,3,False
FWU00X00000087S17,2011,A01,3,False
FWU00X00000087S34,2012,A01,1,False
FWU00X00000087S15,2012,A01,1,False
FWU00X00000087S13,2011,A01,2,False
FWU00X00000087S12,2012,A01,3,False
FWU00X00000087S19,2012,A01,1,False
FWU00X00000087S19,2011,A01,2,False
FWU00X00000087S20,2012,A01,2,False
FWU00X00000087S21,2011,A01,4,False
FWU00X00000088M70,2012,A01,5,False
FWU00X00000088M70,2011,A01,5,False
FWU00X00000087S54,2012,A01,6,False
FWU00X00000087S39,2012,A01,2,False
FWU00X00000087S53,2012,A01,3,False
FWU00X00000087S53,2011,A01,4,False
FWU00X00000088M73,2012,A01,8,False
FWU00X00000088M73,2011,A01,5,False
FWU00X00000087S37,2012,A01,7,False
FWU00X00000087S51,2012,A01,2,False
FWU00X00000087S51,2011,A01,4,False
FWU00X00000088M72,2012,A01,5,False
FWU00X00000088M72,2011,A01,4,False
FWU00X00000087S46,2011,A01,2,False
FWU00X00000087S47,2012,A01,1,False
FWU00X00000087S47,2011,A01,2,False
FWU00X00000087S45,2011,A01,3,False
FWU00X00000087S42,2012,A01,3,False
FWU00X00000087S42,2011,A01,2,False
FWU00X00000087S68,2012,A01,3,False
FWU00X00000087S43,2012,A01,5,False
FWU00X00000087S43,2011,A01,9,False
FWU00X00000087S69,2012,A01,8,False
FWU00X00000087S69,2011,A01,8,False
FWU00X00000087S48,2012,A01,6,False
FWU00X00000087S48,2011,A01,3,False
FWU00X00000087S40,2012,A01,3,False
FWU00X00000088M84,2012,A01,9,False
FWU00X00000088M84,2011,A01,5,False
FWU00X00000088S04,2012,A01,4,False
FWU00X00000088S04,2011,A01,5,False
FWU00X00000088M83,2012,A01,12,False
FWU00X00000088M83,2011,A01,23,False
FWU00X00000088S01,2011,A01,5,False
FWU00X00000088M80,2012,A01,4,False
FWU00X00000088M80,2011,A01,10,False
FWU00X00000088S08,2012,A01,10,False
FWU00X00000088S08,2011,A01,7,False
FWU00X00000088S05,2012,A01,1,False
FWU00X00000088S05,2011,A01,6,False
FWU00X00000088M81,2012,A01,4,False
FWU00X00000088M81,2011,A01,5,False
FWU00X00000088S06,2012,A01,16,False
FWU00X00000088S06,2011,A01,25,False
FWU00X00000088S09,2012,A01,8,False
FWU00X00000088S09,2011,A01,5,False
FWU00X00000088S15,2012,A01,2,False
FWU00X00000088S15,2011,A01,1,False
FWU00X00000088S13,2012,A01,6,False
FWU00X00000088S13,2011,A01,12,False
FWU00X00000088S12,2012,A01,14,False
FWU00X00000088S12,2011,A01,18,False
FWU00X00000088S10,2012,A01,1,False
FWU00X00000088S10,2011,A01,1,False
FWU00X00000088S18,2012,A01,5,False
FWU00X00000088S18,2011,A01,5,False
FWU00X00000088S17,2012,A01,11,False
FWU00X00000088S17,2011,A01,12,False
FWU00X00000088M93,2012,A01,6,False
FWU00X00000088M93,2011,A01,4,False
FWU00X00000088M79,2012,A01,5,False
FWU00X00000088M79,2011,A01,5,False
FWU00X00000088M78,2012,A01,4,False
FWU00X00000088M78,2011,A01,4,False
FWU00X00000088M76,2012,A01,3,False
FWU00X00000088M76,2011,A01,3,False
FWU00X00000088N00,2012,A01,256,False
FWU00X00000088N00,2011,A01,297,False
FWU00X00000088S41,2011,A01,4,False
FWU00X00000088S42,2012,A01,13,False
FWU00X00000088S42,2011,A01,8,False
FWU00X00000088S21,2012,A01,7,False
FWU00X00000088S22,2012,A01,7,False
FWU00X00000088S22,2011,A01,6,False
FWU00X00000088S40,2012,A01,3,False
FWU00X00000088S40,2011,A01,4,False
FWU00X00000088S20,2012,A01,5,False
FWU00X00000088S20,2011,A01,1,False
FWU00X00000088S39,2012,A01,9,False
FWU00X00000088S39,2011,A01,12,False
FWU00X00000088S38,2011,A01,3,False
FWU00X00000088S19,2011,A01,6,False
FWU00X00000088S37,2012,A01,9,False
FWU00X00000088S37,2011,A01,11,False
FWU00X00000088S36,2012,A01,13,False
FWU00X00000088S36,2011,A01,9,False
FWU00X00000088S34,2012,A01,5,False
FWU00X00000088S34,2011,A01,10,False
FWU00X00000088S30,2011,A01,1,False
FWU00X00000088S31,2012,A01,4,False
FWU00X00000088S31,2011,A01,3,False
FWU00X00000088S32,2012,A01,1,False
FWU00X00000088S24,2012,A01,5,False
FWU00X00000088S24,2011,A01,6,False
FWU00X00000088S23,2011,A01,1,False
FWU00X00000088S26,2012,A01,5,False
FWU00X00000088S26,2011,A01,9,False
FWU00X00000088S25,2012,A01,10,False
FWU00X00000088S25,2011,A01,5,False
FWU00X00000088S28,2011,A01,8,False
FWU00X00000088S29,2012,A01,3,False
FWU00X00000088S29,2011,A01,6,False
FWU00X00000088S56,2012,A01,3,False
FWU00X00000089M83,2012,A01,15,False
FWU00X00000089M83,2011,A01,27,False
FWU00X00000089M80,2012,A01,6,False
FWU00X00000089M80,2011,A01,12,False
FWU00X00000089M81,2012,A01,6,False
FWU00X00000089M81,2011,A01,5,False
FWU00X00000089M84,2012,A01,11,False
FWU00X00000089M84,2011,A01,6,False
FWU00X00000088S54,2012,A01,3,False
FWU00X00000088S54,2011,A01,1,False
FWU00X00000088S55,2012,A01,6,False
FWU00X00000088S55,2011,A01,4,False
FWU00X00000088S51,2012,A01,9,False
FWU00X00000088S51,2011,A01,8,False
FWU00X00000088S68,2012,A01,4,False
FWU00X00000088S68,2011,A01,10,False
FWU00X00000089M78,2012,A01,7,False
FWU00X00000089M78,2011,A01,5,False
FWU00X00000088S69,2012,A01,17,False
FWU00X00000088S69,2011,A01,19,False
FWU00X00000089M79,2012,A01,8,False
FWU00X00000089M79,2011,A01,7,False
FWU00X00000089M70,2012,A01,5,False
FWU00X00000089M70,2011,A01,7,False
FWU00X00000089M72,2012,A01,7,False
FWU00X00000089M72,2011,A01,5,False
FWU00X00000088S46,2011,A01,7,False
FWU00X00000089M73,2012,A01,9,False
FWU00X00000089M73,2011,A01,9,False
FWU00X00000088S45,2012,A01,1,False
FWU00X00000088S45,2011,A01,8,False
FWU00X00000088S48,2012,A01,33,False
FWU00X00000088S48,2011,A01,22,False
FWU00X00000088S47,2012,A01,5,False
FWU00X00000088S47,2011,A01,9,False
FWU00X00000089M76,2012,A01,3,False
FWU00X00000089M76,2011,A01,4,False
FWU00X00000089S01,2012,A01,10,False
FWU00X00000089S01,2011,A01,10,False
FWU00X00000089S22,2012,A01,11,False
FWU00X00000089S22,2011,A01,12,False
FWU00X00000089S23,2011,A01,5,False
FWU00X00000089S20,2012,A01,8,False
FWU00X00000089S20,2011,A01,3,False
FWU00X00000089S21,2012,A01,10,False
FWU00X00000089S21,2011,A01,5,False
FWU00X00000089M89,2012,A01,3,False
FWU00X00000089M89,2011,A01,5,False
FWU00X00000089S15,2012,A01,4,False
FWU00X00000089S15,2011,A01,3,False
FWU00X00000089S13,2012,A01,9,False
FWU00X00000089S13,2011,A01,16,False
FWU00X00000089S19,2012,A01,1,False
FWU00X00000089S19,2011,A01,10,False
FWU00X00000089S18,2012,A01,8,False
FWU00X00000089S18,2011,A01,9,False
FWU00X00000089S17,2012,A01,15,False
FWU00X00000089S17,2011,A01,16,False
FWU00X00000089S10,2012,A01,2,False
FWU00X00000089S10,2011,A01,2,False
FWU00X00000089S11,2012,A01,3,False
FWU00X00000089S12,2012,A01,22,False
FWU00X00000089S12,2011,A01,22,False
FWU00X00000089N00,2012,A01,453,False
FWU00X00000089N00,2011,A01,505,False
FWU00X00000089S24,2012,A01,8,False
FWU00X00000089S24,2011,A01,8,False
FWU00X00000089S25,2012,A01,11,False
FWU00X00000089S25,2011,A01,7,False
FWU00X00000089S02,2012,A01,5,False
FWU00X00000089S02,2011,A01,4,False
FWU00X00000089S05,2012,A01,3,False
FWU00X00000089S05,2011,A01,13,False
FWU00X00000089S04,2012,A01,7,False
FWU00X00000089S04,2011,A01,15,False
FWU00X00000089S06,2012,A01,43,False
FWU00X00000089S06,2011,A01,54,False
FWU00X00000089S09,2012,A01,9,False
FWU00X00000089S09,2011,A01,7,False
FWU00X00000089M93,2012,A01,11,False
FWU00X00000089M93,2011,A01,8,False
FWU00X00000089S08,2012,A01,13,False
FWU00X00000089S08,2011,A01,10,False
FWU00X00000089S45,2012,A01,3,False
FWU00X00000089S45,2011,A01,11,False
FWU00X00000089S43,2012,A01,8,False
FWU00X00000089S43,2011,A01,9,False
FWU00X00000089S42,2012,A01,16,False
FWU00X00000089S42,2011,A01,12,False
FWU00X00000089S41,2012,A01,3,False
FWU00X00000089S41,2011,A01,6,False
FWU00X00000089S40,2012,A01,6,False
FWU00X00000089S40,2011,A01,8,False
FWU00X00000089S39,2012,A01,13,False
FWU00X00000089S39,2011,A01,12,False
FWU00X00000089S37,2012,A01,22,False
FWU00X00000089S37,2011,A01,16,False
FWU00X00000089S38,2011,A01,3,False
FWU00X00000089S35,2012,A01,4,False
FWU00X00000089S36,2012,A01,19,False
FWU00X00000089S36,2011,A01,21,False
FWU00X00000089S32,2012,A01,3,False
FWU00X00000089S31,2012,A01,6,False
FWU00X00000089S31,2011,A01,5,False
FWU00X00000089S34,2012,A01,6,False
FWU00X00000089S34,2011,A01,11,False
FWU00X00000089S30,2012,A01,3,False
FWU00X00000089S30,2011,A01,3,False
FWU00X00000089S28,2011,A01,11,False
FWU00X00000089S46,2012,A01,5,False
FWU00X00000089S46,2011,A01,9,False
FWU00X00000089S29,2012,A01,6,False
FWU00X00000089S29,2011,A01,14,False
FWU00X00000089S47,2012,A01,8,False
FWU00X00000089S47,2011,A01,13,False
FWU00X00000089S48,2012,A01,46,False
FWU00X00000089S48,2011,A01,32,False
FWU00X00000089S49,2012,A01,7,False
FWU00X00000089S26,2012,A01,11,False
FWU00X00000089S26,2011,A01,14,False
FWU00X00000089S27,2011,A01,4,False
FWU00X00000089S51,2012,A01,18,False
FWU00X00000089S51,2011,A01,20,False
FWU00X00000089S54,2012,A01,9,False
FWU00X00000089S54,2011,A01,5,False
FWU00X00000089S53,2012,A01,6,False
FWU00X00000089S53,2011,A01,12,False
FWU00X00000089S69,2012,A01,26,False
FWU00X00000089S69,2011,A01,32,False
FWU00X00000089S56,2012,A01,3,False
FWU00X00000089S68,2012,A01,7,False
FWU00X00000089S68,2011,A01,11,False
FWU00X00000089S55,2012,A01,8,False
FWU00X00000089S55,2011,A01,8,False
FWU00X0000008GM72,2012,A01,7,False
FWU00X0000008GM72,2011,A01,5,False
FWU00X0000008GM73,2012,A01,9,False
FWU00X0000008GM73,2011,A01,9,False
FWU00X0000008GS10,2012,A01,2,False
FWU00X0000008GS10,2011,A01,2,False
FWU00X0000008GM70,2012,A01,5,False
FWU00X0000008GM70,2011,A01,7,False
FWU00X0000008GM79,2012,A01,8,False
FWU00X0000008GM79,2011,A01,7,False
FWU00X0000008GM76,2012,A01,3,False
FWU00X0000008GM76,2011,A01,4,False
FWU00X0000008GM78,2012,A01,7,False
FWU00X0000008GM78,2011,A01,5,False
FWU00X0000008GS12,2012,A01,22,False
FWU00X0000008GS12,2011,A01,22,False
FWU00X0000008GS11,2012,A01,3,False
FWU00X0000008GS13,2012,A01,9,False
FWU00X0000008GS13,2011,A01,16,False
FWU00X0000008GM84,2012,A01,11,False
FWU00X0000008GM84,2011,A01,6,False
FWU00X0000008GM83,2012,A01,15,False
FWU00X0000008GM83,2011,A01,27,False
FWU00X0000008GM81,2012,A01,6,False
FWU00X0000008GM81,2011,A01,5,False
FWU00X0000008GM80,2012,A01,6,False
FWU00X0000008GM80,2011,A01,12,False
FWU00X0000008GM89,2012,A01,3,False
FWU00X0000008GM89,2011,A01,5,False
FWU00X0000008GS02,2012,A01,5,False
FWU00X0000008GS02,2011,A01,4,False
FWU00X0000008GN00,2012,A01,453,False
FWU00X0000008GN00,2011,A01,505,False
FWU00X0000008GS01,2012,A01,10,False
FWU00X0000008GS01,2011,A01,10,False
FWU00X0000008GS06,2012,A01,43,False
FWU00X0000008GS06,2011,A01,54,False
FWU00X0000008GS04,2012,A01,7,False
FWU00X0000008GS04,2011,A01,15,False
FWU00X0000008GS05,2012,A01,3,False
FWU00X0000008GS05,2011,A01,13,False
FWU00X0000008GM93,2012,A01,11,False
FWU00X0000008GM93,2011,A01,8,False
FWU00X0000008GS08,2012,A01,13,False
FWU00X0000008GS08,2011,A01,10,False
FWU00X0000008GS09,2012,A01,9,False
FWU00X0000008GS09,2011,A01,7,False
FWU00X0000008GS30,2012,A01,3,False
FWU00X0000008GS30,2011,A01,3,False
FWU00X0000008GS31,2012,A01,6,False
FWU00X0000008GS31,2011,A01,5,False
FWU00X0000008GS32,2012,A01,3,False
FWU00X0000008GS19,2012,A01,1,False
FWU00X0000008GS19,2011,A01,10,False
FWU00X0000008GS34,2012,A01,6,False
FWU00X0000008GS34,2011,A01,11,False
FWU00X0000008GS15,2012,A01,4,False
FWU00X0000008GS15,2011,A01,3,False
FWU00X0000008GS18,2012,A01,8,False
FWU00X0000008GS18,2011,A01,9,False
FWU00X0000008GS36,2012,A01,19,False
FWU00X0000008GS36,2011,A01,21,False
FWU00X0000008GS17,2012,A01,15,False
FWU00X0000008GS17,2011,A01,16,False
FWU00X0000008GS35,2012,A01,4,False
FWU00X0000008GS38,2012,A01,2,False
FWU00X0000008GS38,2011,A01,3,False
FWU00X0000008GS37,2012,A01,22,False
